player,daritsu,shiai,dasekisuu,dasuu,annda,honnruida,datenn,tokutenn,niruida,sannruida,ruida,tourui_fail,tourui,sikyuu,deadball,sannshinn,gida,heisatsuda,shutsuruiritsu,tyuodaritsu,ops,rc,noi,gpa,rc27,isop,isod,xr,xr27,babip,seca,ta,psn,bbk,team,year
丸毛謙一,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,オリックス,2014
ベタンコート,0.141,18.0,74.0,71.0,10.0,0.0,4.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,15.0,2.0,2.0,0.139,0.155,0.294,-1.7,0.191,0.101,-0.69,0.014,-0.002,-1.0,-0.4,0.169,0.0,0.156,0.0,0.0,オリックス,2014
原拓也,0.189,36.0,43.0,37.0,7.0,0.0,4.0,1.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,7.0,1.0,2.0,0.286,0.216,0.502,1.85,0.358,0.183,1.51,0.027,0.097,1.96,1.6,0.226,0.162,0.406,1.33,0.71,オリックス,2014
安達了一,0.219,140.0,514.0,465.0,102.0,3.0,41.0,44.0,12.0,3.0,129.0,5.0,20.0,25.0,3.0,64.0,16.0,8.0,0.261,0.277,0.538,33.81,0.354,0.187,2.3,0.058,0.042,35.86,2.44,0.236,0.144,0.457,5.22,0.39,オリックス,2014
ヘルマン,0.267,73.0,245.0,221.0,59.0,1.0,15.0,31.0,8.0,1.0,72.0,2.0,17.0,24.0,0.0,40.0,0.0,7.0,0.339,0.326,0.665,26.56,0.447,0.234,4.19,0.059,0.072,25.83,4.08,0.322,0.235,0.649,1.89,0.6,オリックス,2014
平野恵一,0.262,29.0,123.0,107.0,28.0,0.0,5.0,12.0,4.0,0.0,32.0,0.0,1.0,11.0,1.0,11.0,3.0,1.0,0.333,0.299,0.632,12.04,0.433,0.225,3.87,0.037,0.072,11.97,3.85,0.28,0.15,0.563,0.0,1.0,オリックス,2014
高橋信二,0.2,10.0,32.0,30.0,6.0,0.0,0.0,3.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.25,0.267,0.517,1.95,0.339,0.179,2.19,0.067,0.05,1.94,2.18,0.222,0.133,0.417,1.0,0.67,オリックス,2014
糸井嘉男,0.306,143.0,616.0,532.0,163.0,17.0,70.0,79.0,24.0,1.0,240.0,17.0,53.0,75.0,7.0,84.0,0.0,13.0,0.398,0.451,0.849,99.8,0.548,0.292,6.72,0.145,0.091,96.88,6.52,0.337,0.353,0.897,25.74,0.89,オリックス,2014
駿太,0.24,129.0,329.0,296.0,71.0,2.0,27.0,29.0,16.0,7.0,107.0,3.0,4.0,15.0,1.0,76.0,13.0,3.0,0.275,0.361,0.637,29.51,0.396,0.214,3.21,0.122,0.035,29.82,3.25,0.294,0.176,0.537,2.67,0.2,オリックス,2014
坂口智隆,0.262,36.0,121.0,107.0,28.0,1.0,5.0,8.0,7.0,0.0,38.0,0.0,1.0,12.0,0.0,18.0,1.0,1.0,0.333,0.355,0.688,13.69,0.452,0.239,4.51,0.093,0.072,13.53,4.46,0.3,0.215,0.638,1.0,0.67,オリックス,2014
