player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
岩尾利弘,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,5.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,2.33,4.45,0.5,1.0,0.571,西武,2011
西口文也,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,6.0,1.0,1.0,0.0,4.0,9.0,4.0,4.0,0.0,0.0,1.75,5.12,4.0,1.25,0.5,西武,2011
江草仁貴,5.63,12.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,41.0,8.0,7.0,0.0,9.0,0.0,6.0,6.75,8.0,5.0,0.0,0.0,2.0,4.62,0.67,1.88,0.688,西武,2011
大石達也,7.0,10.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,43.0,9.0,12.0,2.0,4.0,1.0,7.0,7.0,8.0,7.0,0.0,0.0,1.78,6.12,1.75,1.22,0.667,西武,2011
石井一久,6.75,7.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,25.0,5.1,5.0,2.0,4.0,0.0,5.0,8.44,4.0,4.0,0.0,0.0,1.69,8.37,1.25,1.69,0.714,西武,2011
菊池雄星,3.08,23.0,14.0,4.0,0.0,0.0,0.0,1.0,0.778,654.0,163.2,124.0,16.0,45.0,4.0,153.0,8.41,59.0,56.0,0.0,0.0,1.03,3.4,3.4,1.21,0.745,西武,2011
涌井秀章,3.9,45.0,5.0,7.0,7.0,13.0,15.0,1.0,0.417,398.0,92.1,89.0,4.0,29.0,8.0,79.0,7.7,51.0,40.0,0.0,1.0,1.28,3.14,2.72,1.17,0.705,西武,2011
平野将光,8.64,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,8.1,10.0,1.0,8.0,0.0,4.0,4.32,8.0,8.0,0.0,0.0,2.16,6.24,0.5,1.44,0.588,西武,2011
野上亮磨,3.63,24.0,11.0,10.0,0.0,0.0,0.0,2.0,0.524,577.0,144.0,128.0,10.0,24.0,5.0,113.0,7.06,62.0,58.0,1.0,0.0,1.06,3.04,4.71,0.95,0.673,西武,2011
中崎雄太,9.31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,9.2,19.0,2.0,5.0,0.0,3.0,2.79,12.0,10.0,0.0,0.0,2.48,6.43,0.6,0.83,0.636,西武,2011
ミンチェ,1.98,49.0,6.0,2.0,1.0,22.0,27.0,1.0,0.75,259.0,68.1,48.0,2.0,10.0,4.0,40.0,5.27,17.0,15.0,1.0,0.0,0.85,2.9,4.0,0.73,0.783,西武,2011
岩崎哲也,3.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.1,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.57,5.69,0.0,0.43,0.857,西武,2011
星野智樹,10.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.1,7.0,0.0,2.0,0.0,4.0,10.8,4.0,4.0,0.0,0.0,2.7,1.62,2.0,1.8,0.556,西武,2011
藤原良平,1.54,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.2,10.0,1.0,7.0,2.0,5.0,3.86,3.0,2.0,0.0,0.0,1.46,5.69,0.71,1.03,0.944,西武,2011
岡本洋介,5.34,14.0,6.0,3.0,1.0,0.0,0.0,0.0,0.667,286.0,64.0,65.0,15.0,23.0,7.0,35.0,4.92,42.0,38.0,0.0,0.0,1.38,6.48,1.52,0.91,0.713,西武,2011
長田秀一郎,5.28,16.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,69.0,15.1,17.0,1.0,4.0,1.0,12.0,7.04,9.0,9.0,0.0,0.0,1.37,3.38,3.0,1.04,0.619,西武,2011
牧田和久,2.3,58.0,3.0,3.0,0.0,28.0,31.0,0.0,0.5,248.0,62.2,59.0,4.0,5.0,3.0,35.0,5.03,18.0,16.0,0.0,0.0,1.02,3.22,7.0,0.64,0.81,西武,2011
坂元弥太郎,5.19,11.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,77.0,17.1,15.0,1.0,11.0,0.0,14.0,7.27,11.0,10.0,0.0,0.0,1.5,3.99,1.27,1.44,0.64,西武,2011
松永浩典,3.54,56.0,2.0,1.0,0.0,12.0,14.0,0.0,0.667,173.0,40.2,44.0,4.0,7.0,2.0,31.0,6.86,17.0,16.0,0.0,0.0,1.25,3.46,4.43,0.93,0.755,西武,2011
山本淳,2.25,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,16.0,21.0,1.0,7.0,2.0,10.0,5.63,5.0,4.0,0.0,0.0,1.75,4.37,1.43,1.06,0.897,西武,2011
木村文紀,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,14.0,13.0,0.0,7.0,0.0,6.0,3.86,7.0,7.0,0.0,0.0,1.43,3.76,0.86,0.93,0.65,西武,2011
藤田太陽,14.73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.2,9.0,2.0,1.0,1.0,3.0,7.36,6.0,6.0,0.0,0.0,2.73,10.21,3.0,1.09,0.556,西武,2011
帆足和幸,2.83,26.0,9.0,6.0,0.0,0.0,0.0,2.0,0.6,691.0,168.2,172.0,10.0,34.0,8.0,102.0,5.44,59.0,53.0,1.0,0.0,1.22,3.41,3.0,0.81,0.789,西武,2011
武隈祥太,6.37,35.0,1.0,2.0,0.0,9.0,10.0,0.0,0.333,140.0,29.2,36.0,4.0,19.0,3.0,22.0,6.67,22.0,21.0,0.0,0.0,1.85,5.51,1.16,1.38,0.685,西武,2011
シコースキー,4.91,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.2,4.0,1.0,2.0,0.0,3.0,7.36,2.0,2.0,0.0,0.0,1.64,5.03,1.5,1.36,0.8,西武,2011
グラマン,4.26,29.0,2.0,1.0,1.0,5.0,7.0,0.0,0.667,112.0,25.1,27.0,0.0,12.0,1.0,13.0,4.62,12.0,12.0,0.0,0.0,1.54,3.51,1.08,0.99,0.7,西武,2011
松下建太,3.48,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,10.1,11.0,0.0,2.0,2.0,7.0,6.1,4.0,4.0,0.0,0.0,1.26,2.93,3.5,0.87,0.733,西武,2011
岡本篤志,6.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.2,4.0,0.0,2.0,0.0,2.0,6.75,2.0,2.0,0.0,0.0,2.25,3.87,1.0,1.5,0.667,西武,2011
田中靖洋,1.35,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,105.0,26.2,23.0,1.0,7.0,0.0,13.0,4.39,4.0,4.0,0.0,0.0,1.13,3.42,1.86,0.75,0.897,西武,2011
宮田和希,5.21,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,91.0,19.0,19.0,3.0,15.0,0.0,15.0,7.11,11.0,11.0,0.0,0.0,1.79,5.96,1.0,1.58,0.742,西武,2011
