player,bougyoritsu,shiai,shouri,haiboku,saves,hold,hp,kanntou,shouritsu,dasha,toukyuukai,hiannda,hihonnruida,sikyuu,deadball,datsusannshinn,datsusannshinnritsu,shitten,jisekitenn,kannpuu,mushikyuu,whip,dips,kbb,pfr,hidr,team,year
井坂亮平,4.32,15.0,3.0,5.0,0.0,0.0,0.0,0.0,0.375,297.0,66.2,80.0,5.0,16.0,6.0,25.0,3.38,35.0,32.0,0.0,0.0,1.44,4.34,1.56,0.62,0.722,楽天,2011
佐竹健太,15.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,8.0,3.0,2.0,0.0,1.0,2.25,8.0,7.0,0.0,0.0,2.5,13.87,0.5,0.75,0.429,楽天,2011
藤原紘通,6.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.2,4.0,0.0,4.0,0.0,1.0,3.38,2.0,2.0,0.0,0.0,3.0,6.87,0.25,1.88,0.75,楽天,2011
山村宏樹,4.5,21.0,1.0,1.0,0.0,5.0,6.0,0.0,0.5,92.0,22.0,20.0,1.0,7.0,2.0,15.0,6.14,11.0,11.0,0.0,0.0,1.23,3.57,2.14,1.0,0.643,楽天,2011
ラズナー,3.35,37.0,1.0,2.0,17.0,3.0,4.0,0.0,0.333,149.0,37.2,31.0,1.0,11.0,0.0,40.0,9.56,14.0,14.0,0.0,0.0,1.12,2.22,3.64,1.35,0.683,楽天,2011
田中将大,1.27,28.0,24.0,0.0,1.0,0.0,0.0,8.0,1.0,822.0,212.0,168.0,6.0,32.0,3.0,183.0,7.77,35.0,30.0,2.0,1.0,0.94,2.26,5.72,1.01,0.878,楽天,2011
長谷部康平,11.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.1,1.0,0.0,3.0,1.0,2.0,7.71,3.0,3.0,0.0,0.0,1.71,6.55,0.67,2.14,0.4,楽天,2011
岩隈久志,2.42,17.0,6.0,7.0,0.0,0.0,0.0,2.0,0.462,471.0,119.0,106.0,6.0,19.0,5.0,90.0,6.81,34.0,32.0,1.0,0.0,1.05,2.87,4.74,0.92,0.79,楽天,2011
戸村健次,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,19.12,0.0,1.0,0.667,楽天,2011
高堀和也,6.39,14.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,61.0,12.2,14.0,2.0,7.0,2.0,5.0,3.55,9.0,9.0,0.0,0.0,1.66,6.28,0.71,0.95,0.667,楽天,2011
有銘兼久,1.35,18.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,53.0,13.1,11.0,0.0,6.0,0.0,9.0,6.08,2.0,2.0,0.0,0.0,1.28,3.12,1.5,1.13,0.882,楽天,2011
片山博視,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,15.12,0.0,4.0,0.857,楽天,2011
永井怜,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,-2.88,3.5,3.0,0.7,楽天,2011
美馬学,4.56,14.0,2.0,6.0,0.0,0.0,0.0,0.0,0.25,340.0,79.0,88.0,12.0,23.0,3.0,41.0,4.67,42.0,40.0,0.0,0.0,1.41,4.97,1.78,0.81,0.725,楽天,2011
